_id,title
6012d6e6cfe09249249f8e18,Role of government agencies in Agriculture
6012d6e6cfe09249249f8e1a,Career opportunities in Agriculture
6012d762cfe09249249f8e26,"PROCESSING OF MATERIALS – CERAMICS, GLASS, PLASTICS AND RUBBER"
6012d762cfe09249249f8e28,DRAWING PRACTICES – OBLIQUE DRAWINGS
6012d762cfe09249249f8e2a,PERSPECTIVE DRAWING
6012d762cfe09249249f8e2c,ORTHOGRAPHIC PROJECTION
6012d762cfe09249249f8e2e,SCALE AND SCALE DRAWING
6012d762cfe09249249f8e1c,CAREER PROSPECTS AND OPPORTUNITIES
6012d762cfe09249249f8e1e,PROCESSING OF MATERIALS – WOOD
6012d762cfe09249249f8e24,PROCESSING OF MATERIALS – METALS AND ALLOYS
6012d762cfe09249249f8e20,PROCESSING OF WOOD - Wood conversion
6012d762cfe09249249f8e22,"PROCESSING OF WOOD (DEFECTS, MANUFACTURED BOARD)"
6012d766cfe09249249f8e30,"BUILDING CONSTRUCTION: BUILDING COMPONENTS; FOUNDATION, WALLS AND FLOORS"
6012d766cfe09249249f8e32,"BUILDING COMPONENTS – WINDOWS, DOORS AND ROOFS"
6012d766cfe09249249f8e34,WOODWORK PROJECTS – WOODWORK JOINTS
6012d766cfe09249249f8e36,SIMPLE WOODWORK PROJECTS
6012d766cfe09249249f8e38,METALWORK PROJECTS – METHODS OF JOINING TOOLS AND MATERIALS USED
6012d766cfe09249249f8e3c,MOTION ENGINEERING PROJECTS
6012d766cfe09249249f8e40,DRAWING PRACTICES –  PICTORIAL DRAWINGS: ISOMETRIC DRAWINGS 
6012d766cfe09249249f8e3a,METALWORK PROJECTS – METAL JOINING
6012d766cfe09249249f8e3e,SIMPLE ELECTRICAL WIRING
6012d76acfe09249249f8e44,BASIC ELECTRONICS; BASIC EMISSION THEORY
6012d76acfe09249249f8e46,BASIC ELECTRONICS COMPONENTS
6012d76acfe09249249f8e48,MACHINE MOTION
6012d76acfe09249249f8e42,FAULT DETECTION
6012d775cfe09249249f8e50,Communication
6012d775cfe09249249f8e52,Communication II
6012d775cfe09249249f8e54,Simple Single Business Goals
6012d775cfe09249249f8e56,Drawing A Simple Single Business Plan
6012d775cfe09249249f8e58,Consumer Protection Agencies
6012d775cfe09249249f8e5a,How To Make Complaints
6012d775cfe09249249f8e4c,Transportation
6012d775cfe09249249f8e4e,Advantages and Disadvantages Of Each Type Of Transportation
6012d775cfe09249249f8e5c,How To Make Complaints II
6012d775cfe09249249f8e4a,Advertising/ Media Jingles
6012d779cfe09249249f8e5e,Personal Finance
6012d779cfe09249249f8e60,Trial Balance
6012d779cfe09249249f8e62,Balance Sheet
6012d779cfe09249249f8e64,Trading Account
6012d779cfe09249249f8e66, Profit and Loss Account
6012d779cfe09249249f8e6a,Erasing Techniques Using-Rubber
6012d779cfe09249249f8e6c,Memorandum
6012d779cfe09249249f8e68,Procedure of Making Payment and Receipt
6012d779cfe09249249f8e6e,Business Letter-Heading
6012d779cfe09249249f8e70,Simple Tabulation
6012d77dcfe09249249f8e74,Shorthand: Review Of The Vowel Sound
6012d77dcfe09249249f8e78,Procedure For Erasing In Typewriting
6012d77dcfe09249249f8e72,Tabulation Exercise On Simple Column
6012d77dcfe09249249f8e76,Type Of Display Heading
6012d789cfe09249249f8e7a,The Promise of the Holy Spirit
6012d789cfe09249249f8e7c,The Coming of the Holyspirit
6012d789cfe09249249f8e7e,The Effect of The Holy Spirit on the Early Disciples
6012d789cfe09249249f8e80,Fellowshipping in the Early Church
6012d789cfe09249249f8e82,Communal Life in The Early Church
6012d789cfe09249249f8e84,Persecution of the Early Church
6012d789cfe09249249f8e86,The Apostles and the early church
6012d789cfe09249249f8e88,Cornelius calls for Peter in Caesarea
6012d789cfe09249249f8e8a,Persecution of the Early Church
6012d789cfe09249249f8e8c,Persecution of the Early Believers II
6012d78dcfe09249249f8e8e,The Spread of the Gospel Outside Palestine
6012d78dcfe09249249f8e90,The Christian Missionary Journey
6012d78dcfe09249249f8e92,The Journey From Antioch in Pisidia to Derbe
6012d78dcfe09249249f8e94,Controversies Among the Early Christians
6012d78dcfe09249249f8e96,Controversy in Corinth Church
6012d78dcfe09249249f8e98,The Jerusalem Council
6012d78dcfe09249249f8e9a,Conflict in the Society
6012d78dcfe09249249f8e9c,Further Spread of the Church
6012d78dcfe09249249f8e9e,Paul’s Imprisonment at Philipi
6012d790cfe09249249f8ea4,Paul Before King Agrippa
6012d790cfe09249249f8ea6,The Christian Church Today
6012d790cfe09249249f8ea2,Paul Before Festus
6012d790cfe09249249f8ea0,Paul and Civil Authorities
6012d7a6cfe09249249f8ea8,The Constitution Meaning & Types
6012d7a6cfe09249249f8eaa,Constitution II: The Colonial Constitution
6012d7a6cfe09249249f8eac,Constitution III
6012d7a6cfe09249249f8eae,The Features of Colonial Administration
6012d7a6cfe09249249f8eb0,The Supremacy of the Constitution
6012d7a8cfe09249249f8eb2,National Value Right Attitude to Work
6012d7a8cfe09249249f8eb4,Right Attitude to Work (Cont'd)
6012d7a8cfe09249249f8eb6,Communal Services
6012d7a8cfe09249249f8eb8,Negative Behavior
6012d7a8cfe09249249f8ebc,Examination Malpractice
6012d7a8cfe09249249f8eba,Drug Abuse/Trafficking
6012d7abcfe09249249f8ebe,Elections
6012d7abcfe09249249f8ec0,Importance of Election
6012d7abcfe09249249f8ec2,Electoral Bodies
6012d7abcfe09249249f8ec8,Democratic Process
6012d7abcfe09249249f8ec6,Electoral Malpractice
6012d7abcfe09249249f8ec4,Free and Fair Election
6012d7b8cfe09249249f8eca,REVISION/INTERNET
6012d7b8cfe09249249f8ece,DIGITAL DIVIDE I
6012d7b8cfe09249249f8ed2,DIGITAL LITERACY I
6012d7b8cfe09249249f8ed4,DIGITAL LITERACY II
6012d7b8cfe09249249f8ed6,DATABASE
6012d7b8cfe09249249f8ed8,FORMS OF DATABASE
6012d7b8cfe09249249f8eda,SPREAD SHEET
6012d7b8cfe09249249f8ecc,USES OF SEARCH ENGINES
6012d7b8cfe09249249f8ed0,DIGITAL DIVIDE II
6012d7b8cfe09249249f8edc,SPREAD SHEET PACKAGES
6012d7bccfe09249249f8ede,Spreadsheet Packages; Meaning and Uses
6012d7bccfe09249249f8ee0,"Spreadsheet Packages; Features and Terminologies, Loading and Exiting Spreadsheet Packages-computer-js3"
6012d7bccfe09249249f8ee2,"Worksheet: Starting Excel Worksheet, Formatting Worksheet"
6012d7bccfe09249249f8ee6,Hacking
6012d7bccfe09249249f8ee8,Hacking Community
6012d7bccfe09249249f8eea,Logic Circuit
6012d7bccfe09249249f8eee,Qualities of Good Computer Professional
6012d7c0cfe09249249f8ef2,Sources of Virus
6012d7c0cfe09249249f8ef4,Virus Warning Signs
6012d7c0cfe09249249f8ef6,Virus Detection
6012d7c0cfe09249249f8ef8,Computer Networking
6012d7c0cfe09249249f8ef0,Computer Virus 
6012d7bccfe09249249f8eec,Computer Career Opportunities
6012d7bccfe09249249f8ee4,"Worksheet: Excel Calculations, Creating Graphs, Formatting Graphs"
6012d7d5cfe09249249f8efa,Introduction to Perspective
6012d7d5cfe09249249f8efc,STILL LIFE DRAWING
6012d7d5cfe09249249f8efe,NATURE DRAWING
6012d7d5cfe09249249f8f04,IMAGINATIVE COMPOSITION
6012d7d5cfe09249249f8f00,THE ART OF MODELLING
6012d7d5cfe09249249f8f02,LIFE DRAWING
6012d7d8cfe09249249f8f06,Understanding the Relationship and Application of Motif and Pattern in Cultural and Creative Arts
6012d7d8cfe09249249f8f08,SCULPTURE
6012d7d8cfe09249249f8f0e,"THE ART OF EMBROIDERY, KNITTING AND CROCHETING"
6012d7d8cfe09249249f8f10,THE EVOLUTION OF NIGERIAN ART
6012d7d8cfe09249249f8f0a,CLAY
6012d7d8cfe09249249f8f0c,INTRODUCTION TO BATIK
6012d7dccfe09249249f8f14,THE ART OF FESTIVALS IN NIGERIA
6012d7dccfe09249249f8f16,SCALES
6012d7dccfe09249249f8f1a,INTRODUCTION TO DIGITAL ARTS AND DESIGN
6012d7dccfe09249249f8f1c,INTRODUCTION TO MUSEUM AND GALLERY
6012d7dccfe09249249f8f18,THE CRAFT OF TOY MAKING AND WEAVING
6012d7dccfe09249249f8f12,Modern/Contemporary Nigerian Artists
6012d7fbcfe09249249f8f1e,"Revision, Writing (Informal Letter)"
6012d7fbcfe09249249f8f20,Speech work (Vowel Sound)
6012d7fbcfe09249249f8f26,Comprehension (The Fall of Seyfawa Dynasty  in Borno)
6012d7fbcfe09249249f8f28, Writing (Descriptive Essay)
6012d7fbcfe09249249f8f2a,Speech work (Consonant Contrast) 
6012d7fbcfe09249249f8f2c,Vocabulary Development (Commerce and Industry)
6012d7fbcfe09249249f8f30,Comprehension (The Nervous System at Work)
6012d7fbcfe09249249f8f32,Structure (Expressing Willingness and Unwillingness)
6012d7fbcfe09249249f8f34,Speech Work (Consonant Contrast)
6012d7fbcfe09249249f8f36,Writing (Formal Letter)
6012d7fbcfe09249249f8f38,Comprehension (From the Great Ponds)
6012d7fbcfe09249249f8f3a,Speech Work (Consonant Contrast)
6012d7fbcfe09249249f8f3c,"Grammar (Question Tags), Poem (A Deserted Palm Tree)"
6012d7fbcfe09249249f8f2e,Structure (Adjectives and Adverbs)
6012d7fbcfe09249249f8f40,Structure (Making Requests)
6012d7fbcfe09249249f8f42,Writing (Semi-Formal Letter)
6012d7fbcfe09249249f8f44,"Vocabulary Development (Prefix in and un), Comprehension"
6012d7fbcfe09249249f8f46,Speech work (Consonants)
6012d7fbcfe09249249f8f48,Vocabulary Development (Words Building using Prefixes)
6012d7fbcfe09249249f8f4a,Structure (Expressing Possibility)
6012d7fccfe09249249f8f4e,Comprehension (From the Jero play by Soyinka)
6012d7fccfe09249249f8f50,Speech work: Consonant /h/
6012d7fccfe09249249f8f52,Structure (Expressing Ability)
6012d7fbcfe09249249f8f24,Grammar (Phrases and Clauses)
6012d7fbcfe09249249f8f3e,Literature: Theory
6012d7fbcfe09249249f8f22,"Comprehension Play: ""The Forbidden Thing"""
6012d7fccfe09249249f8f4c,Writing Argumentative Essay
6012d804cfe09249249f8f54,"Structure (Expressing Exception), Comprehension"
6012d804cfe09249249f8f56,Writing (Narrative Essay)
6012d804cfe09249249f8f58,Speech Work (Consonants)
6012d804cfe09249249f8f5a,Vocabulary Development (Electricity)
6012d804cfe09249249f8f5c,Structure (Conjunctions)
6012d804cfe09249249f8f5e,Writing (Report Writing)
6012d804cfe09249249f8f62,Dictation (Commonly Mis-spelt Words)
6012d804cfe09249249f8f66,Structure (Interjections)
6012d804cfe09249249f8f68,Writing (Article writing)
6012d804cfe09249249f8f6a,"Speech work (Consonant contrast), Poem (In Praise of a man)"
6012d804cfe09249249f8f6c,"Structure (Question Tags), Comprehension"
6012d804cfe09249249f8f6e,Writing (Informal Letter)
6012d804cfe09249249f8f70,Speech Work (Nasal Sounds)
6012d804cfe09249249f8f72,Grammar (Lexical and Auxiliary verbs)
6012d804cfe09249249f8f60,Speech work (Consonant Contrast)
6012d804cfe09249249f8f74,Structure (Personal and Possessive Pronouns)
6012d804cfe09249249f8f76,Writing (Formal Letter)
6012d804cfe09249249f8f78,"Speech work (Vowels), Comprehension"
6012d804cfe09249249f8f7a,Vocabulary Development (Words Associated with Moral Appraisal)
6012d804cfe09249249f8f7c,Structure (Reflexive and Reflective Pronouns)
6012d804cfe09249249f8f7e,Writing (Expository Essay)
6012d804cfe09249249f8f80,"Speech Work (Vowels), Poem (Empty Head)"
6012d805cfe09249249f8f84,Writing (Descriptive Essay)
6012d805cfe09249249f8f86,Speech Work (Vowels)
6012d804cfe09249249f8f64,Vocabulary Development (Suffixes)
6012d805cfe09249249f8f88,Grammar (Direct and Indirect Speech)
6012d805cfe09249249f8f8a,Vocabulary Development (Synonyms and Antonyms)
6012d805cfe09249249f8f8c,Structure (Active and Passive Voices)
6012d805cfe09249249f8f8e,Speech Work (Revision of the Diphthongs)
6012d805cfe09249249f8f90,Grammar (Phrasal Verbs and Idioms)
6012d805cfe09249249f8f92,Literature (Village Boy Summary)
6012d805cfe09249249f8f82,"Structure ( Indefinite and Reciprocal Pronouns), Comprehension"
6012d809cfe09249249f8f96,Writing (Narrative Essay)
6012d809cfe09249249f8f94,"Structure (Question Tags), Comprehension"
6012d809cfe09249249f8f9a,Structure (Review of verbs and Adverbs)
6012d809cfe09249249f8f9c,Writing (Review of Descriptive Essay)
6012d809cfe09249249f8f9e,Speech Work (Review of Diphthongs)
6012d809cfe09249249f8fa0,Grammar (Direct and Indirect Speech)
6012d809cfe09249249f8fa2,"Structure (Active and Passive Voices), Comprehension"
6012d809cfe09249249f8fa4,Speech Work (Review of Consonant Sounds)
6012d809cfe09249249f8fa6,"Writing (Informal, Formal and Semi-Formal Letters)"
6012d809cfe09249249f8fa8,Speech Work (Emphatic Stress)
6012d809cfe09249249f8f98,Speech Work (Review of Monophthongs)
6012d809cfe09249249f8faa,Literature (Review of Literary Terms)
6012d814cfe09249249f8fae,Child Development And Care 1
6012d814cfe09249249f8fb0,Child Development And Care 2
6012d814cfe09249249f8fb2,Textiles: Introduction
6012d814cfe09249249f8fb4,Importance of textile
6012d814cfe09249249f8fb6," TEXTILES: TYPES, PROPERTIES, USES AND CARE"
6012d814cfe09249249f8fb8,TEXTILES: PRODUCTION
6012d814cfe09249249f8fba,TEXTILES: LAUNDERING OF FABRICS
6012d814cfe09249249f8fac,Consumers’ Right and Challenges 
6012d817cfe09249249f8fbc,SEWING MACHINE AND GARMENT CONSTRUCTION PROCESSES
6012d817cfe09249249f8fbe,SEWING MACHINE AND GARMENT CONSTRUCTION PROCESSES 2
6012d817cfe09249249f8fc0,FOOD HYGIENE AND SAFETY 
6012d817cfe09249249f8fc2,FOOD CONTAMINATION
6012d817cfe09249249f8fc4,"PREPARATION, PACKING AND MARKETING OF FOOD ITEMS "
6012d817cfe09249249f8fc6,Preparation of Snacks and Drinks
6012d817cfe09249249f8fc8,RESPONSIBLE FOOD HANDLING 
6012d81acfe09249249f8fca,FAMILY LIVING AND RESOURCE MANAGEMENT 
6012d81acfe09249249f8fcc,CHILD DEVELOPMENT AND CARE
6012d81acfe09249249f8fd0,Consumer Right And Challenges 2
6012d81acfe09249249f8fce,Consumer Right And Challenges
6012d826cfe09249249f8fd2,Whole Numbers
6012d826cfe09249249f8fd4,Whole Numbers II
6012d826cfe09249249f8fd6,Numbers In Base Two
6012d826cfe09249249f8fd8,Numbers In Base Two II
6012d826cfe09249249f8fe0,Change Of Subject Formulae
6012d826cfe09249249f8fda,Rational And Non Rational Numbers Variation
6012d826cfe09249249f8fe2,MEASURE OF CENTRAL TENDENCY
6012d826cfe09249249f8fde,Simple Fractional Equations
6012d826cfe09249249f8fdc,Factorization
6012d82bcfe09249249f8fe4,Simultaneous Linear Equations In One Or Two Variables
6012d82bcfe09249249f8fe6,Simultaneous Linear Equations II
6012d82bcfe09249249f8fe8,Geometry
6012d82bcfe09249249f8fea,Geometry II
6012d82bcfe09249249f8fec,Area Of Plane Figures
6012d82bcfe09249249f8ff0,Angles Of Elevation And Depression Study Of Measurement Using Clinometers
6012d82bcfe09249249f8fee,Trigonometry
6012d82bcfe09249249f8ff2,BEARING
6012d82bcfe09249249f8ff4,SCALE DRAWING
6012d82fcfe09249249f8ff6,Geometric Construction
6012d82fcfe09249249f8ffa,Measure of Central Tendency
6012d82fcfe09249249f8ffc,Variation
6012d82fcfe09249249f8ffe,Statistics
6012d82fcfe09249249f9000,Factorization: Common Factors
6012d82fcfe09249249f9002,Factorization of Quadratic Equations
6012d82fcfe09249249f8ff8,Tangent of an Angle
6012d834cfe09249249f9004,Basic Javelin Skills
6012d834cfe09249249f900a,Communicable Diseases
6012d834cfe09249249f900c,Communicable Diseases II
6012d835cfe09249249f900e,Non-Communicable Diseases
6012d834cfe09249249f9006,Hockey
6012d834cfe09249249f9008,Hockey II
6012d838cfe09249249f9012,Group And Combined Events
6012d838cfe09249249f9016,Gymnastics
6012d838cfe09249249f9018, Gymnastics II
6012d838cfe09249249f901a,Officials of Gymnastics and their Duties
6012d838cfe09249249f901c,Physical Fitness and Body Conditioning Programme 
6012d838cfe09249249f901e,Computer Games
6012d835cfe09249249f9010,Facilities and Equipment Used in Hockey
6012d838cfe09249249f9014,Facilities and Equipment in Group Combined Events
6012d83ccfe09249249f9024,Drug Use and Abuse
6012d83ccfe09249249f9026,Drug Abuse II
6012d83ccfe09249249f9028,Pole Vault Skills
6012d83ccfe09249249f902a,Swimming
6012d83ccfe09249249f902c,"Recreation, Leisure and Dance Activities"
6012d83ccfe09249249f9020,Family Life Education
6012d83ccfe09249249f9022,HIV and AIDS
6012d842cfe09249249f902e,Fundamental Of Social Studies
6012d842cfe09249249f9034,Making Decision
6012d842cfe09249249f9036,Human Trafficking 
6012d842cfe09249249f9038,Family As A Basic Unit Of Society
6012d842cfe09249249f903a,Harmful Traditional Practices
6012d842cfe09249249f9032,Goal Setting
6012d842cfe09249249f903c,Peace
6012d842cfe09249249f9030,Human Emotion (Love)
6012d846cfe09249249f9040,Self-Esteem
6012d846cfe09249249f9042,Cultism
6012d846cfe09249249f9044,Family Life Education
6012d846cfe09249249f9046,Family Life Education II
6012d846cfe09249249f9048,Economic Reform Measure in Nigeria
6012d846cfe09249249f903e,Conflicts
6012d849cfe09249249f904a,World Transportation System
6012d849cfe09249249f904c,World Transportation System II
6012d849cfe09249249f904e,Global International Cooperation
6012d89ccfe09249249f9054,Problems of Agricultural Development in Nigeria and their Possible Solutions
6012d89ccfe09249249f9056,Roles of Government and Non-governmental Organizations in Agricultural Development
6012d89ccfe09249249f9058,Roles of Science and Technology in Agricultural Development
6012d89ccfe09249249f905a,Agro-Allied Industry and the Relationship between Agriculture and Industry
6012d89ccfe09249249f905e,Agricultural Laws and Reforms
6012d89ccfe09249249f9060,Environmental Factors Affecting Agricultural Production
6012d89ccfe09249249f9062,"Classification of Crops: Based on Life Cycle, Morphology and Uses"
6012d89ccfe09249249f9050,"Introduction to Agriculture: Meaning, Branches and Importance of Agriculture"
6012d89ccfe09249249f9052,Types of Agriculture: Subsistence and Commercial Agriculture
6012d89ccfe09249249f905c,Land and its Uses: Agricultural and Non-Agricultural Uses
6012d8a0cfe09249249f9064,Cultural Practices
6012d8a0cfe09249249f906e,Rock Formation and Types
6012d8a0cfe09249249f9070,Rock Weathering and Process of Rock Weathering 
6012d8a0cfe09249249f9072,Factors of Soil Formation
6012d8a0cfe09249249f9066,"Pre-planting, Planting and Post-Planting Operations"
6012d8a5cfe09249249f9078,Farm Mechanization
6012d8a5cfe09249249f9082,Environmental Physiology
6012d8a5cfe09249249f907a,Anatomy and physiology of farm animals
6012d8a5cfe09249249f9084,Livestock Management (pig)
6012d8a5cfe09249249f9086,Livestock Management II
6012d8a5cfe09249249f907c,Respiratory System
6012d8a5cfe09249249f9074,Simple Farm Tools
6012d8a5cfe09249249f9076,Farm Power
6012d8a0cfe09249249f906c,Agricultural Ecology
6012d8a0cfe09249249f9068,Husbandry and Cultivation of Selected Crops
6012d8a0cfe09249249f906a,Cultivation Of Legumes
6012d8a5cfe09249249f9080,Reproduction in Farm Animals II
6012d8a5cfe09249249f907e,Reproduction in Farm Animals
6012d8adcfe09249249f9088,Recognising Living Things
6012d8adcfe09249249f908a,Living Things and Non-Living Things
6012d8adcfe09249249f908c,Classification Of Living Things
6012d8adcfe09249249f909a,Growth
6012d8adcfe09249249f9096,Modes of Nutrition
6012d8adcfe09249249f9098,Basic Ecological Concept
6012d8adcfe09249249f908e,Organisation of Life
6012d8adcfe09249249f9090,Plant Nutrition
6012d8adcfe09249249f9092,Nutrient Cycle in Nature
6012d8adcfe09249249f9094,Nutrition in Animals
6012d8b2cfe09249249f90a0,Tolerance
6012d8b2cfe09249249f90a2,Adaptation
6012d8b2cfe09249249f909e,Ecological Management
6012d8b2cfe09249249f90a4,Pollution
6012d8b2cfe09249249f90a6,Conservation of Natural Resources
6012d8b2cfe09249249f90a8,Reproduction
6012d8b2cfe09249249f909c,Basic Ecological Concept
6012d8b7cfe09249249f90ac,Concept of Culturing
6012d8b7cfe09249249f90b0,Sexually Transmitted Infection (STIs)
6012d8b7cfe09249249f90b4,Population
6012d8b7cfe09249249f90b8,Energy Transformation in Nature
6012d8b7cfe09249249f90aa,Micro-Organism Around Us
6012d8b7cfe09249249f90ae,Micro-Organism in Action
6012d8b7cfe09249249f90b2,Striving Towards Better Health
6012d8b7cfe09249249f90b6,Ecosystem
6012d8bccfe09249249f90c0,"Elements, Symbols and Valency"
6012d8bccfe09249249f90c2,Compounds and Mixtures
6012d8bccfe09249249f90ca,"Atomic Number, Mass Number, Isotopes And Calculations"
6012d8bccfe09249249f90ba,Introduction to Chemistry
6012d8bccfe09249249f90bc,Laboratory Familiarization
6012d8bccfe09249249f90be,Nature of Matter
6012d8bccfe09249249f90c6,Particulate Nature of Matter
6012d8bccfe09249249f90c8,IUPAC Nomenclature of Chemical Compounds
6012d8bccfe09249249f90c4,Standard Separation Techniques for Mixtures
6012d8bccfe09249249f90cc,Structure of the Atom: Orbitals and Electronic Structure of the Atom
6012d8c2cfe09249249f90ce,Introduction to the Mole Concept
6012d8c2cfe09249249f90d0,Writing And Balancing Chemical Equations
6012d8c2cfe09249249f90d2,Stoichiometry of Reactions
6012d8c2cfe09249249f90d6,Laws of Chemical Combination
6012d8c2cfe09249249f90da,Chemical Combinations II
6012d8c2cfe09249249f90e0,Gas Laws II - Avogadro's Law
6012d8c2cfe09249249f90d4,Empirical And Molecular Formulae
6012d8c2cfe09249249f90d8,Chemical Combinations
6012d8c2cfe09249249f90dc,Kinetic Theory Of Matter
6012d8c2cfe09249249f90de,Gas Laws - Boyle's Law
6012d8c8cfe09249249f90e2,Acids
6012d8c8cfe09249249f90f2,Cracking and Reforming
6012d8c8cfe09249249f90f4,Applied Chemistry
6012d8c8cfe09249249f90e4,Bases and Salts
6012d8c8cfe09249249f90e8,Carbon and Its Properties
6012d8c8cfe09249249f90ec,Coal and Fuel Gases
6012d8c8cfe09249249f90e6,Hydrolysis of Salt
6012d8c8cfe09249249f90ee,Trioxocarbonate (IV) Acid
6012d8c8cfe09249249f90f0,Introduction to Hydrocarbons
6012d8c8cfe09249249f90ea,Oxide of Carbon
6012d8cecfe09249249f90f6,"Jesus as the Lamb of God John 1: 29-34, Jesus as the Door and the Good Shepherd John 10: 1-18"
6012d8cecfe09249249f90f8,"Jesus as the Light of the World.     John 3:19, John 9: 4-5, John 12:35-36."
6012d8cecfe09249249f90fc,"Justification by Faith (a) Meaning and Need for Justification(Rom. 3: 23, Gal. 4;19-21) Works and Law do not Justify Anybody(Rom. 4: 1-5, Gal. 2: 16-21)"
6012d8cecfe09249249f90fe,"Justification by Faith II (c) Faith in Jesus as Condition for Justification (Rom. 1: 16-17, Rom. 4:1-5) (d) Fruits of Justification (Gal. 2: 19-21, Gal. 5:22, Rom. 5:1)"
6012d8cecfe09249249f9100,"New Life in Christ   (a)  Meaning of Old Life As Living in Sin       (b)  Characteristics of Old Life (Gal. 5:19-21, Col. 3:5-7) (c) Need for Change (Rom.6: 1-4)       "
6012d8cecfe09249249f9102,New Life in Christ II (d) Characteristics of the New Life (Gal. 5: 22-24     (e) Need to Stick to New Life ( Rom. 6:12-19)
6012d8cecfe09249249f9104,"Sonship (a) Jesus Christ the Son of God Rom. 3: 17, 32. (b) Christians are also Children of God Rom. 8: 1-39.  "
6012d8cecfe09249249f90fa,"Love: God’s Love for Man and Man’s Love for One Another       John 4: 7-8, 1 Cor.13:1-3, 1 John 3 17-19"
6012d8d4cfe09249249f9106,Revision of Last Term/ Meaning of Faith and Work
6012d8d4cfe09249249f9108,Salvation
6012d8d4cfe09249249f910a,The Fruits of the Spirit
6012d8d4cfe09249249f910c,Spiritual Gifts
6012d8d4cfe09249249f910e,Forgiveness
6012d8d4cfe09249249f9110,Humility
6012d8d4cfe09249249f9112, Civic Responsibility
6012d8d4cfe09249249f9114,Good Citizenship
6012d8d8cfe09249249f9116, Revision /Effective Prayer
6012d8d8cfe09249249f9118," James Teaching on Prayer James 1;2-28, 5;13-18"
6012d8d8cfe09249249f911a, Christian Living in the Community: Christian living among non-Christians I peter 5;1-11
6012d8d8cfe09249249f911c,Social Vices and Witnessing to Christ
6012d8d8cfe09249249f9122, Christian Attitude to Work
6012d8d8cfe09249249f9124,Impartiality
6012d8d8cfe09249249f9126,The Resurrection and Second Coming of Jesus Christ
6012d8d8cfe09249249f911e, Skill Acquisition and Empowerment
6012d8d8cfe09249249f9120,Dignity of Labour
6012d8d8cfe09249249f9128, The Second Coming of Jesus Christ
6012d8d8cfe09249249f912a, HIV/AIDS
6012d8f3cfe09249249f912c,INTRODUCTION TO CIVIC EDUCATION
6012d8f3cfe09249249f9132,COMMUNITY SERVICES AND ITS VALUES
6012d8f3cfe09249249f9138,YOUTH EMPOWERMENT
6012d8f3cfe09249249f913a,YOUTH EMPOWERMENT II
6012d8f3cfe09249249f913c,GOALS OF CITIZENSHIP EDUCATION
6012d8f3cfe09249249f913e,GOALS OF CITIZENSHIP EDUCATION II
6012d8f3cfe09249249f912e,VALUES
6012d8f3cfe09249249f9140,NATIONALISM
6012d8f3cfe09249249f9130,VALUES II
6012d8f3cfe09249249f9134,HIV/AIDS
6012d8f9cfe09249249f9142,NATIONALISM II
6012d8f9cfe09249249f9144,DEMOCRACY
6012d8f9cfe09249249f9146,RULE OF LAW
6012d8f9cfe09249249f9148,LIBERTY
6012d8f9cfe09249249f914a,MINORITY AND MAJORITY INTEREST
6012d8f9cfe09249249f914c,MAJOR PILLARS OF DEMOCRACY
6012d8f9cfe09249249f914e,ARMS OF GOVERNMENT
6012d8f9cfe09249249f9152,FREEDOM AS A PILLAR OF DEMOCRACY
6012d8f9cfe09249249f9154,TIERS OF GOVERNMENT
6012d8f9cfe09249249f9156,CITIZEN AND ALIEN
6012d8f9cfe09249249f9150,OTHER STRONG INSTITUTION OF GOVERNMENT
6012d8ffcfe09249249f9158,POLITICAL PARTIES
6012d8ffcfe09249249f915a,THE PRESS - THE ACTIVITIES OF THE PRESS IN ENSURING DEMOCRACY
6012d8ffcfe09249249f915e,THE MEANING OF THE SEVEN CORE FREEDOM OF UDHR
6012d8ffcfe09249249f9160,AGENCIES RESPONSIBLE FOR THE PROTECTION OF HUMAN RIGHTS
6012d8ffcfe09249249f9164,CULTISM I
6012d8ffcfe09249249f9166,LAW AND ORDER 
6012d8ffcfe09249249f9168,RESPECT FOR CONSTITUTED AUTHORITY
6012d8ffcfe09249249f9162,CULTISM II
6012d8f3cfe09249249f9136,HIV/AIDS II
6012d8ffcfe09249249f915c,UNIVERSAL DECLARATION OF HUMAN RIGHTS (UDHR)
6012d904cfe09249249f916a,"Meaning, Scope and Functions of Commerce"
6012d904cfe09249249f916c,Occupation
6012d904cfe09249249f916e,Production
6012d904cfe09249249f9170,"Division of Labour, Specialization and Exchange"
6012d904cfe09249249f9172,Retail Trade
6012d904cfe09249249f9174,Small Scale Retailing
6012d904cfe09249249f9176,Large Scale Retailing
6012d904cfe09249249f9178,Modern Trends in Retailing
6012d904cfe09249249f917a,Wholesale Trade
6012d904cfe09249249f917c,Warehousing
6012d90acfe09249249f917e,Foreign Trade – Introduction
6012d90acfe09249249f9180,"Balance of Trade, Term of Trade, Balance of Payments and Others"
6012d90acfe09249249f9182,Foreign Trade – Structure and Procedures
6012d90acfe09249249f9184,Foreign Trade – Stages and Documentation
6012d90acfe09249249f9186,Customs and Excise Authority
6012d90acfe09249249f9188,Terms of Quoting Prices /Methods of Payment in Foreign Trade
6012d90acfe09249249f918a,Ports Authority
6012d90acfe09249249f918c,Transportation
6012d90acfe09249249f918e,Transportation II
6012d90acfe09249249f9190,Water Transportation
6012d910cfe09249249f9192,Overview of a Computer System
6012d910cfe09249249f9194,History of Computer I
